Id,Name,SKU,Description,Price,Stock,CategoryId,IsActive,LucaId,Barcode,katana_product_id,katana_order_id,CreatedAt,UpdatedAt
928,RACCORD RAPIDE MALE A BRASER,00U07146020,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:10.9524066,2025-12-06 21:57:10.9524067
929,TUBO SALIDA EVAP.INT. CONDUCTO IST,35244,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.0195911,2025-12-06 21:57:11.0195912
930,TUBO ALTA REPROCESO C3,35981,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.1524504,2025-12-06 21:57:11.1524505
931,TUBO ALTA REPROCESO C2,35980,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.2606257,2025-12-06 21:57:11.2606257
932,TUBO ALTA REPROCESO C1,35979,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.5200112,2025-12-06 21:57:11.5200113
933,TUBO CONDUCTO INT. VALV. EXP. C2-2 IST,35243,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.5582808,2025-12-06 21:57:11.5582809
934,TUBO SALIDA EVAP. C2 IST,33505,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.6129860,2025-12-06 21:57:11.6129861
935,TUBO ALTA GAS COMPRESOR C3-2,30243,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.7193695,2025-12-06 21:57:11.7193695
936,TUBO ALTA GAS COMPRESOR C1-2,30241,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.8317082,2025-12-06 21:57:11.8317083
937,TUBO ALTA LIQ VALVULA-FILTRO-VISOR C3,30223,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:11.9155506,2025-12-06 21:57:11.9155507
939,RACCORD RAPIDE 33.2,00U06874550,NULL,20.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.0298002,2025-12-06 21:57:12.0298003
940,TUBO ALTA LIQ. FILTRO DESHIDRATADOR C1-2,30184,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.2899333,2025-12-06 21:57:12.2899334
941,TUBO ALTA LIQ VALVULA/FILTRO/VISOR C1-3,30183,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.3835771,2025-12-06 21:57:12.3835771
942,TUBO ALTA LIQ VALVULA/FILTRO/VISOR C1-1,30182,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.4755633,2025-12-06 21:57:12.4755634
943,TUBO ALTA GAS COMPRESOR C3-1,30177,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.5621220,2025-12-06 21:57:12.5621220
945,FLANÞ PASLANMAZ  ( Ø101,6  BORU ÝÇÝN ),YQ67442,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.6273009,2025-12-06 21:57:12.6273010
947,BANJOLU- K HARTUM,YF31133-T EM,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.8043574,2025-12-06 21:57:12.8043575
948,RAPRO EMANET (31132),YF31132-T-EM,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.8348267,2025-12-06 21:57:12.8348269
949,ÝNYON M36x2 PÝRÝNÇ,Y36P-013-M36x2/18,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:12.8810314,2025-12-06 21:57:12.8810315
950,SOÐUTMA BORUSU O-RÝNGLÝ KAYNAKLI UC,Y36-0010/14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.1046655,2025-12-06 21:57:13.1046656
951,TUBO BAJA PREMONTAJE COMPRESOR C1,30206,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.1804891,2025-12-06 21:57:13.1804892
952,Y25 ÇEKÝRDEK (ENFA),Y25P-CKR-12,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.2225893,2025-12-06 21:57:13.2225894
954,BORU DÝSTRÝBÜTÖR Ø10 3LÜ - Ø16,Y32-PCOL-10/16-27,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.6214791,2025-12-06 21:57:13.6214792
956,5/8" DOLU YÜZÜK,Y28-YZ-5/8-KLM-32 (92104-T-92113-T),NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.7376316,2025-12-06 21:57:13.7376317
958,3/4" DOLU YÜZÜK,Y26-YZ-CAP20.5-KLM-30,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.8331776,2025-12-06 21:57:13.8331777
959,DERLIN PUL (55RS830175),Y26-DERLIN-3,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.8612484,2025-12-06 21:57:13.8612485
960,M30*2 UÇ HAVÞA,Y26-620-M30*2/24,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:13.9338986,2025-12-06 21:57:13.9338987
961,O-RÝNG KAYNAK UCU ( 1 1/16-14 ),Y25-PKC-1/1/16-43,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.0480553,2025-12-06 21:57:14.0480554
962,O-RINGLÝ KAYNAK ÇEKÝRDEÐÝ,Y24P-OC/40,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.0867102,2025-12-06 21:57:14.0867103
963,BURÇ SOÐUTMA BORUSU ÝÇÝN,Y24-900/10,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.1468213,2025-12-06 21:57:14.1468214
964,DERLIN BURC (55RS830543),Y22-DERLIN-7,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.2548340,2025-12-06 21:57:14.2548341
965,13/16'' HAREKETLÝ ÇEKÝRDEK ( ISO 8434-3 O-R... ),Y20-HC-13/16-10,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.3017841,2025-12-06 21:57:14.3017843
966,11/16'' HAREKETLÝ ÇEKÝRDEK ( ISO 8434-3 O-R... ),Y16-HC-11/16-8,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.3349070,2025-12-06 21:57:14.3349072
967,BRAKET MÝLÝ,Y15-BM/150,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.3833678,2025-12-06 21:57:14.3833679
968,TEKERLEK MÝLÝ,Y14-TM/100,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.4632119,2025-12-06 21:57:14.4632120
969,PÝRÝNÇ TAPA ( 1/4 ÝNYON ÝÇÝN ),Y14P-1/4/13,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:14.5187790,2025-12-06 21:57:14.5187791
970,ALÇAK BASINÇ SÜBAP TAPA,Y13-AB-13/64-30,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.0852344,2025-12-06 21:57:15.0852345
971,ÇEKÝRDEK (M14),Y12C/14,3,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.1590011,2025-12-06 21:57:15.1590012
972,1/4" KILCAL BORU,Y10P/1/4KBA/50,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.2118292,2025-12-06 21:57:15.2118292
973,Ø22*1 PASLANMAZ,XLH.622003-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.2692605,2025-12-06 21:57:15.2692606
975,DOLU YÜZÜK,Y20-ODY-1/4-38,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.4694796,2025-12-06 21:57:15.4694798
976,Ø15*1 PASLANMAZ,XLH.622002-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:15.7685573,2025-12-06 21:57:15.7685574
978,Ø34*2 PASLANMAZ CELÝK,XLH.622002-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:16.0002634,2025-12-06 21:57:16.0002635
981,9320386 VALVULA SOLENOIDE EMANET,WEB032F6404.IPT,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:16.2442422,2025-12-06 21:57:16.2442423
982,9310038 FILTRO DESHIDRATADOR SALA,WEB0237Z4580.IPT,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:16.6809762,2025-12-06 21:57:16.6809762
983,OTOMAT ÇELÝÐÝ,VIT-286 SOMUN,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:17.0307394,2025-12-06 21:57:17.0307395
985,Ø26 (2 MM KAPAK),SUNLINE 180...300-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:17.8207338,2025-12-06 21:57:17.8207340
986,Y16 DOLU MÝL (CNC ),SUNLINE 180...300-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:17.8821889,2025-12-06 21:57:17.8821890
987,Ø26,9*3 DÝKÝÞLÝ BORU,SUNLINE 180...300-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:19.1287765,2025-12-06 21:57:19.1287766
988,Ø6 BÜKÜMLÜ PASLANMAZ BORU,VIT-286 BORU,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:19.8333588,2025-12-06 21:57:19.8333589
990,SOMUNLU 3/4 16 ORINGLI INYON ÖNÜNE,SOIO-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:21.2922299,2025-12-06 21:57:21.2922300
991,AA22 3/4 16 KONTRA SOMUN,KS-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:22.5585173,2025-12-06 21:57:22.5585173
992,Ø34*2,KBEX0589-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:22.8509219,2025-12-06 21:57:22.8509220
993,Ø30*2,KBEX0589-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:23.7615205,2025-12-06 21:57:23.7615206
994,Ø25*1,5,KBEX0589-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:23.8563782,2025-12-06 21:57:23.8563783
996,M26*1,5 PASLANMAZ SOMUN,KARSAN M26*1,5 PASLANMAZ SOMUN,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:24.3568510,2025-12-06 21:57:24.3568511
997,M18*1,5 PASLANMAZ SOMUN,KARSAN M18X1,5 PASLANMAZ SOMUN,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:24.8460609,2025-12-06 21:57:24.8460610
998,3/4 16 HAVÞALI RAKOR,HR-AA24-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:24.9058880,2025-12-06 21:57:24.9058881
999,5/8 18 HAVÞALI RAKOR,HR-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.0581725,2025-12-06 21:57:25.0581726
1000,0000033619 - TUBO ENTRADA COMPRESOR C2 IST,HAM H14 01 133,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.2226063,2025-12-06 21:57:25.2226064
1001,0000033526 - TUBO ENTRADA COMPRESOR C1 IST,HAM H14 01 132,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.3994129,2025-12-06 21:57:25.3994130
1002,0000033616 - TUBO SALIDA VISOR C2 IST,HAM H14 01 131,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.4713493,2025-12-06 21:57:25.4713494
1003,0000033615 - TUBO ENTRADA VISOR C1 IST,HAM H14 01 130,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.5099397,2025-12-06 21:57:25.5099399
1004,0000033614 - TUBO VALV. SOL.- FILTRO DESHI. C1 IST,HAM H14 01 129,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.5822660,2025-12-06 21:57:25.5822661
1005,0000033624 - TUBO SALIDA VISOR C1 IST,HAM H14 01 128,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.6395919,2025-12-06 21:57:25.6395919
1006,0000033623 - TUBO ENTRADA VISOR C1 IST,HAM H14 01 127,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.7800133,2025-12-06 21:57:25.7800134
1007,0000033622 - TUBO VALV. SOL.- FILTRO DESHI. C1 IST,HAM H14 01 126,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:25.9415931,2025-12-06 21:57:25.9415932
1008,1/4 HAVÞALI INYON ÜSTÜNE,HIU-AA12-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:26.1416974,2025-12-06 21:57:26.1416975
1009,0000033510 - TUBO DESCARGA COMPRESOR C1 IST,HAM H14 01 124,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:26.2070275,2025-12-06 21:57:26.2070276
1010,0000033508 - TUBO BAJA ANTIVIBRADOR C2 IST,HAM H14 01 114,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:26.8276679,2025-12-06 21:57:26.8276680
1011,0000033445 - TUBO DESCARGA COMPRESOR C2 IST,HAM H14 01 125,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:26.8632926,2025-12-06 21:57:26.8632927
1012,0000033613 - TUBO ENTRADA CONDENSADORA C2 IST,HAM H14 01 110,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:26.8975278,2025-12-06 21:57:26.8975279
1013,0000035000 - TUBO BAJA ANTIVIBRADOR C1 IST,HAM H14 01 108,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.2151167,2025-12-06 21:57:27.2151168
1014,0000033456 - TUBO SALIDA CONDENSADORA C1 IST,HAM H14 01 111,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.3247941,2025-12-06 21:57:27.3247942
1015,0000033517 - TUBO SALIDA CONDENSADORA C1 IST,HAM H14 01 105,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.6223257,2025-12-06 21:57:27.6223259
1016,0000030184 YÜKSEK SIVI VALFÝ-FÝLTRE-VÝZÖR C1- 3 BO,HAM H11 01 235,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.7122438,2025-12-06 21:57:27.7122439
1017,0000030183 YÜKSEK SIVI VALFÝ-FÝLTRE-VÝZÖR C1- 3 BO,HAM H11 01 234,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.7555357,2025-12-06 21:57:27.7555359
1018,0000030243 YÜKSEK GAZ KOMPRESÖR C3- 2 BORU,HAM H11 01 232,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.7908602,2025-12-06 21:57:27.7908603
1019,0000030242 YÜKSEK GAZ KOMPRESÖR C2- 2 BORU,HAM H11 01 230,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.8595018,2025-12-06 21:57:27.8595019
1020,0000030241 YÜKSEK GAZ KOMPRESÖR C1-2 BORU,HAM H11 01 228,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:27.9762414,2025-12-06 21:57:27.9762415
1022,0000030222 YÜKSEK SIVI VALFÝ-FÝLTRE-VÝZÖR C2- 1 BO,HAM H11 01 205,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:29.6578740,2025-12-06 21:57:29.6578741
1023,0000030182 YÜKSEK SIVI VALFÝ-FÝLTRE-VÝZÖR C1- 1 BO,HAM H11 01 204,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:29.7289717,2025-12-06 21:57:29.7289718
1024,TUBO ENTRADA CONDENSADORA C1 IST,HAM H14 01 104,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:29.7587456,2025-12-06 21:57:29.7587457
1027,0000030177 YÜKSEK GAZ KOMPRESÖR C3- 1 BORU,HAM H11 01 203,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:32.1385819,2025-12-06 21:57:32.1385820
1028,Xuzhou Nanpu Diferansiyel, Motorsuz, GOQS1 Hidrolik Fren Setli, Diskli,OLD:660mm, 4 Cývatalý,GA01-05001,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:32.8630040,2025-12-06 21:57:32.8630041
1029,BRAKET 3 mm,ESR 1868-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:34.5106137,2025-12-06 21:57:34.5106138
1030,ESR 1027 BRAKET,ESR 1027_BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:35.3977212,2025-12-06 21:57:35.3977213
1031,PUL2 DELÝKLÝ,ESR 01 391 000 064-PUL2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:35.8561420,2025-12-06 21:57:35.8561421
1032,Xuzhou Nanpu Zhipu 48V 1000W Motor Sürücü,EL05-05001,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:36.0929869,2025-12-06 21:57:36.0929870
1033,EDEL cekýrdek-14,EDEL-CEKIRDEK-14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:36.2356519,2025-12-06 21:57:36.2356520
1036,MIL YUVASI DELRIN,D125-1181_R0_5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:36.6135125,2025-12-06 21:57:36.6135126
1037,ÝNYON,D094929,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:37.3196058,2025-12-06 21:57:37.3196059
1038,Ø10 PASLANMAZ,CSH.622020.AA-A-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:37.4590661,2025-12-06 21:57:37.4590662
1039,Ø20 PASLANMAZ,CSH.622020.AA-A-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:37.5328072,2025-12-06 21:57:37.5328073
1040,OTOMAT EDEL ÇEKÝRDEK,EDEL-4435-CEKIRDEK-O,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:37.7072908,2025-12-06 21:57:37.7072909
1041,M12*1,5 SOMUN,EDEL-4435-SOMUN-M12,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:37.8441228,2025-12-06 21:57:37.8441229
1043,ÇELÝK 5/8 18 ORINGLI RAKOR,COR-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:38.6261028,2025-12-06 21:57:38.6261029
1044,ÇELÝK 7/8" 14 HAVÞALI RAKOR,CHR-AA30-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:38.7914094,2025-12-06 21:57:38.7914096
1045,BANJO Ø18,BANJO Ø18,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:38.8877576,2025-12-06 21:57:38.8877576
1046,ALÜMÝNYUM 5/8 18 ORINGLI RAKOR,AOR-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:39.1069265,2025-12-06 21:57:39.1069265
1047,ALÜMÝNYUM 3/4 16 ORINGLI INYON ÜSTÜNE,AOIU-AA19-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:39.1712685,2025-12-06 21:57:39.1712687
1049,ALÜMÝNYUM 7/8 14 HAVÞALI RAKOR,AHR-AA30-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:39.3550397,2025-12-06 21:57:39.3550397
1051,M36x2 ÝNYON ( RAKOR )- TEE ÝÇÝN,AA36P-T22-M36*2/27,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:39.4494728,2025-12-06 21:57:39.4494729
1054,ALÜMÝNYUM 5/8 18 HAVÞALI RAKOR,AHR-AA22-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:39.5588246,2025-12-06 21:57:39.5588247
1055,M36x2 SOMUN (ESR 09 000 002 612),AA41P-M36*2/24,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:40.1917331,2025-12-06 21:57:40.1917333
1056,M36*2 UÇ HAVÞA SOMUNU,AA41-620-M36*2/26,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:40.9752558,2025-12-06 21:57:40.9752559
1057,SOMUN O-RÝNGLÝ 1"-1/16"-12 DÝÞ,AA36P-OS-1" 1/16"-12UNF/25,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:41.3018706,2025-12-06 21:57:41.3018707
1058,M36x2 ÝNYON,AA36P-M36*2/27,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:41.4572503,2025-12-06 21:57:41.4572504
1060,M30*2 SOMUN (SAFKAR),AA36P-620-M30x2/23,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:42.0598132,2025-12-06 21:57:42.0598133
1061,KONTRA SOMUN M30x2 ( PÝRÝNÇ ),AA36P-600-M30x2/10,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:42.6390780,2025-12-06 21:57:42.6390781
1063,M30X2 BORU UCUNA KAYNAKLI RAKOR,AA32P-B19-M30X2/36,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:42.7904551,2025-12-06 21:57:42.7904551
1064,7/8'' - 14 DÝÞ KONTRA SOMUN ÖZEL (AA32),AA32P-620-7/8-14/7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:42.9570620,2025-12-06 21:57:42.9570621
1065,GAZ GÖZÜ BRANÞMANI ( Ø 16 ),AA32P-GGB-16-15,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:43.0740102,2025-12-06 21:57:43.0740103
1066,RAKOR O-RÝNGLÝ  1 1/16" 14 DÝÞ,AA30-POR-1-1/16-35,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:44.6073464,2025-12-06 21:57:44.6073465
1067,SOMUN HAREKETLÝ (PÝRÝNÇ ) 3/4"-14 BORU DÝÞ (TERMODÝNAMÝK),AA30P-621-R3/4-14/14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:45.0897204,2025-12-06 21:57:45.0897206
1068,SOMUN R 3/4",AA30P-621-R3/4/13,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:46.2566508,2025-12-06 21:57:46.2566509
1069,1-1/16"-12 DÝÞ RAKOR KAYNAKLI (ESR 2425),AA30P-613-1-1/16-12-42,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:46.4807937,2025-12-06 21:57:46.4807938
1070,KONTRA SOMUN 5/8 ( PÝRÝNÇ ),AA30P-600-5/8-18 / 8,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:46.5975431,2025-12-06 21:57:46.5975432
1071,KONTRA SOMUN 1-1/16-12 DÝÞ,AA30P-1-1/16-12/7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:46.7223760,2025-12-06 21:57:46.7223761
1072,M30x2  RAKOR KAYNAKLI (PÝRÝNÇ ) 24° AÇILI,AA30P-013M30x2/27,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.3377300,2025-12-06 21:57:47.3377301
1074,7/8"-14 DÝÞ Ø22 BAKIR BORU ARA RAKORU (AA27P),AA32P-612-7/8-14/38,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.5059531,2025-12-06 21:57:47.5059533
1076,7/8-14 DÝÞ Ø16 BAKIR BORU ARA RAKORU,AA27P-610-7/8-14/41,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.6558168,2025-12-06 21:57:47.6558169
1077,15 L M22x1,5 SOMUN,AA27-15L-M22x1,5-17,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.7214910,2025-12-06 21:57:47.7214911
1078,M16*1,5 PASLANMAZ SOMUN,AA24PSL-DNX-M16*1,5-21,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.8033737,2025-12-06 21:57:47.8033739
1079,7/8"-14 DÝÞ HAVÞALI RAKOR (Ø12 BORU),AA24P-HR-7/8"-14/31,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:47.8688258,2025-12-06 21:57:47.8688259
1080,SOMUN HAVÞALI 3/4-16 DÝÞ,AA24P-621-3/4-16UNF/22,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:48.3714767,2025-12-06 21:57:48.3714768
1081,13/16'' - 16 DÝÞ HAREKETLÝ SOMUN ( ISO 8434-3 ),AA24-HS-13/16-20,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:48.9708117,2025-12-06 21:57:48.9708118
1082,RAKOR KAYNAKLI 5/8" 18 UNF,AA24P-613-5/8-18UNF/35,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.0963827,2025-12-06 21:57:49.0963828
1083,3/4 - 16 DÝÞ Ø 9 BAKIR BORU ARA RAKORU,AA24P-610-3/4-16/38,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.1819760,2025-12-06 21:57:49.1819761
1084,SOMUN KONTRA 5/8"-18 DÝÞ ( PÝRÝNÇ),AA24P-600-5/8-18UNF/5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.3324538,2025-12-06 21:57:49.3324538
1085,SOMUN KONTRA 3/4-16,AA24P-600-3/4-16/7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.5555272,2025-12-06 21:57:49.5555273
1086,G 1/2" SOMUN,AA24P/G1/2/13,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.6195720,2025-12-06 21:57:49.6195721
1087,BANJO CÝVATASI - M16*1,5,AA24-M16*1,5-42,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:49.7511687,2025-12-06 21:57:49.7511687
1088,3/4'' - B6 KONTRA SOMUN,AA22P-3/4-16UNF-2B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.1828279,2025-12-06 21:57:50.1828279
1089,PASLANMAZ SOMUN,AA22P-B10-M20*1,5/20,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.2959405,2025-12-06 21:57:50.2959407
